date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:07	908/908	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/datasets/playoffs.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/playoffs.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:25:26	249/249	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/datasets/production.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/production.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:25:32	1462/1462	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/datasets/profsalary.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/profsalary.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:25:33	4580/4580	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/datasets/prostateTraining.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/prostateTraining.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:25:41	616/616	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/datasets/storks.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/storks.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:26:02	3679/3679	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Appendix.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Appendix.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:07	22020/22020	URF---	200	added ('OK%20(cached)')	application/zip		https://gattonweb.uky.edu/sheather/book/docs/rcode/R-scripts.zip	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/R-scripts.zip	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:09	2521/2521	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter2.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter2.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:16	16376/16376	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter3.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter3.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:37	3109/3109	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter1.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter1.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:43	3248/3248	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter5.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter5.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:45	12426/12426	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter7.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter7.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:26:52	7789/7789	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter8.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter8.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:12	1430/1430	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter4.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter4.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:18	7162/7162	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter9.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter9.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:25	16647/16647	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter3NewMarch2011.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter3NewMarch2011.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:32	17302/17302	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter6NewMarch2011.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter6NewMarch2011.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:52	17185/17185	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter6.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter6.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:27:59	60120/60120	URF---	200	added ('OK%20(cached)')	application/zip		https://gattonweb.uky.edu/sheather/book/docs/sascode/DataInSASFormat.zip	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/DataInSASFormat.zip	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:28:01	5718/5718	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter1.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter1.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:28:08	30717/30717	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter10.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter10.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:28:28	9223/9223	URF---	200	added ('OK%20(cached)')	application/R		https://gattonweb.uky.edu/sheather/book/docs/rcode/Chapter10.R	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/rcode/Chapter10.R	(from https://gattonweb.uky.edu/sheather/book/r_code.php)
16:28:34	31278/31278	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter3.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter3.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
