date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:44	4830/4830	U-----	200	untouched ('OK')	text/html	etag:W/%2212de-5f0828eba6d2f%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/ANCOVA.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/ANCOVA.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:44	5740/5740	U-----	200	untouched ('OK')	text/html	etag:W/%22166c-5f082e062d333%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Hypothesis.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Hypothesis.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:44	5355/5355	U-----	200	untouched ('OK')	text/html	etag:W/%2214eb-5f082f163c482%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Model.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Model.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:45	14114/14114	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2267d29f15-3722%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Orthogonal%20contrasts_files/editdata.mso	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Orthogonal%20contrasts_files/editdata.9c.delayed	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/Orthogonal%20contrasts.htm)
14:44:46	4476/4476	U-----	200	untouched ('OK')	text/html	etag:W/%22117c-5f08323675ab6%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Response.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Response.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:46	5757/5757	U-----	200	untouched ('OK')	text/html	etag:W/%22167d-5f082ddbbc4bb%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Factor.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Factor.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:46	5522/5522	U-----	200	untouched ('OK')	text/html	etag:W/%221592-5f08322530df2%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Residual.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Residual.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:44:46	14420/14420	U-----	200	untouched ('OK')	text/html	etag:W/%223854-5f082f55e4d5c%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Notation.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Notation.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:17	4742/4742	U-----	200	untouched ('OK')	text/html	etag:W/%221286-5f082f28633ed%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Nesting.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Nesting.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:18	4829/4829	U-----	200	untouched ('OK')	text/html	etag:W/%2212dd-5f08334f3246d%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Terms.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Terms.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:18	4577/4577	U-----	200	untouched ('OK')	text/html	etag:W/%2211e1-5f082b62c5997%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Covariate.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Covariate.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:18	7231/7231	U-----	200	untouched ('OK')	text/html	etag:W/%221c3f-5f082b84b3a45%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Cross%20factor.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Cross%20factor.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:19	14114/14114	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2267d29f15-3722%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Power_files/editdata.mso	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Power_files/editdata.a1.delayed	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/Power.htm)
14:45:20	8943/8943	U-----	200	untouched ('OK')	text/html	etag:W/%2222ef-5f082ef601660%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Model%201.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Model%201.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:20	4720/4720	U-----	200	untouched ('OK')	text/html	etag:W/%221270-5f0833704feaa%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Unrestricted.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Unrestricted.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:20	4723/4723	U-----	200	untouched ('OK')	text/html	etag:W/%221273-5f0824d215c80%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Restricted.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Restricted.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:20	9335/9335	U-----	200	untouched ('OK')	text/html	etag:W/%222477-5f082f036468c%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Model%202.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Model%202.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:51	5081/5081	U-----	200	untouched ('OK')	text/html	etag:W/%2213d9-5f0830dfa363b%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Pooling.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Pooling.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:53	5483/5483	U-----	200	untouched ('OK')	text/html	etag:W/%22156b-5f083329cd538%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Significance.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Significance.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:53	4827/4827	U-----	200	untouched ('OK')	text/html	etag:W/%2212db-5f082dcac4ae2%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/F%20ratio.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/F%20ratio.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
