date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:58	10721/10721	---M--	200	added ('OK')	text/html	etag:%2229e1-61637c6a93b01%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc433.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc433.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:46:58	7815/7815	---M--	200	added ('OK')	text/html	etag:%221e87-61637c6b3f10b%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc434.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc434.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:46:59	7069/7069	---M--	200	added ('OK')	text/html	etag:%221b9d-61637c6beb2d0%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc435.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc435.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:01	30073/30073	---M--	200	added ('OK')	text/html	etag:%227579-61637c6c8670f%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc436.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc436.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:02	10224/10224	---M--	200	added ('OK')	text/html	etag:%2227f0-61637c6d207c9%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc437.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc437.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:03	17981/17981	---M--	200	added ('OK')	text/html	etag:%22463d-61637c6dbbfed%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc438.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc438.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:04	12241/12241	---M--	200	added ('OK')	text/html	etag:%222fd1-61637c734353e%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc471.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc471.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:04	12622/12622	---M--	200	added ('OK')	text/html	etag:%22314e-61637c73e6a63%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc472.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc472.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:06	13873/13873	---M--	200	added ('OK')	text/html	etag:%223631-61637c7482e42%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc473.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc473.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
13:47:07	12315/12315	---M--	200	added ('OK')	text/html	etag:%22301b-61637c75201c2%22	https://www.itl.nist.gov/div898/handbook/prc/section4/prc474.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/nist/www.itl.nist.gov/div898/handbook/prc/section4/prc474.html	(from https://www.itl.nist.gov/div898/handbook/dtoc.htm)
